Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/3/17,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.0,-4.9,27,101473,1039,1380,255,789,882,129,77549,86966,16654,3400,336,2.4,0,0,9040.0,77777,9,'999999999,6,0.1220,0,88,0.130,0.0,0.0
2019/3/17,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,-5.2,26,101412,904,1380,250,669,841,120,61892,81296,14896,3786,324,2.7,0,0,9040.0,77777,9,'999999999,6,0.1220,0,88,0.130,0.0,0.0
2019/3/17,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.6,-6.7,24,101423,706,1380,250,496,761,105,41070,69311,12196,4358,332,2.6,0,0,9040.0,77777,9,'999999999,5,0.1220,0,88,0.130,0.0,0.0
2019/3/17,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,11.6,-8.1,22,101433,459,1380,248,292,612,80,20841,44039,7865,4485,328,2.4,0,0,9040.0,77777,9,'999999999,4,0.1220,0,88,0.130,0.0,0.0
2019/3/17,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,10.7,-9.6,21,101443,179,1380,245,104,258,39,6131,13133,2972,2183,10,2.3,0,0,9040.0,77777,9,'999999999,4,0.1220,0,88,0.130,0.0,0.0
2019/3/17,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,9.6,1.0,55,101476,0,839,241,11,0,7,594,0,354,124,313,1.8,0,3,9040.0,77777,9,'999999999,11,0.1220,0,88,0.130,0.0,0.0
2019/3/17,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,8.6,1.9,63,101509,0,0,237,0,0,0,0,0,0,0,323,1.4,5,5,9040.0,77777,9,'999999999,12,0.1220,0,88,0.130,0.0,0.0
2019/3/17,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,7.5,1.8,67,101542,0,0,233,0,0,0,0,0,0,0,42,0.9,6,6,9040.0,77777,9,'999999999,12,0.1220,0,88,0.130,0.0,0.0
2019/3/17,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.7,1.2,68,101543,0,0,231,0,0,0,0,0,0,0,339,1.0,5,5,9040.0,77777,9,'999999999,11,0.1220,0,88,0.130,0.0,0.0
2019/3/17,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.0,2.6,79,101543,0,0,231,0,0,0,0,0,0,0,351,1.1,7,7,9040.0,8886,9,'999999999,13,0.1220,0,88,0.130,0.0,0.0
2019/3/17,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,5.2,1.9,79,101544,0,0,232,0,0,0,0,0,0,0,37,1.2,3,3,9040.0,77777,9,'999999999,12,0.1220,0,88,0.130,0.0,0.0
2019/3/18,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.6,-6.3,42,101516,0,0,235,0,0,0,0,0,0,0,28,0.9,1,1,9040.0,8790,9,'999999999,5,0.1230,0,88,0.130,0.0,0.0
2019/3/18,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.1,-5.3,48,101488,0,0,238,0,0,0,0,0,0,0,38,0.6,2,2,9040.0,8599,9,'999999999,6,0.1230,0,88,0.130,0.0,0.0
2019/3/18,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.5,-4.3,54,101459,0,0,243,0,0,0,0,0,0,0,250,0.3,5,5,9040.0,77777,9,'999999999,6,0.1230,0,88,0.130,0.0,0.0
2019/3/18,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.0,-4.3,56,101425,0,0,248,0,0,0,0,0,0,0,59,0.2,3,3,9040.0,8309,9,'999999999,6,0.1230,0,88,0.130,0.0,0.0
2019/3/18,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.6,-4.2,58,101390,0,0,251,0,0,0,0,0,0,0,45,0.1,4,4,9040.0,8077,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,2.1,-4.2,60,101355,0,0,264,0,0,0,0,0,0,0,360,0.0,3,3,9040.0,77777,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.8,-3.8,60,101384,77,362,261,42,37,36,12887,9528,11214,7608,46,0.0,4,4,9040.0,7337,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.5,-3.4,59,101413,365,1379,273,167,148,120,30052,23993,20976,9991,50,0.1,4,4,9040.0,6989,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,4.2,-3.0,58,101442,626,1379,264,351,321,197,48155,38480,27948,9421,224,0.1,3,3,9040.0,77777,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,7.2,-3.2,46,101375,844,1379,266,517,434,252,60199,41473,33516,9108,65,0.7,2,2,9040.0,6371,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.2,-3.3,37,101309,1003,1379,272,593,376,324,65502,34989,38873,9740,115,1.3,0,0,9040.0,5948,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,13.2,-3.5,30,101243,1092,1379,286,620,313,374,66811,30500,41932,10247,242,1.9,8,8,9040.0,5652,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,-3.0,31,101131,1106,1379,295,623,298,386,62572,26162,41821,10591,198,2.0,0,0,9040.0,5357,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.7,-2.6,31,101020,1043,1379,299,542,224,372,49804,16463,37718,10337,209,2.2,0,0,9040.0,5228,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,14.0,-2.1,32,100908,908,1379,302,371,101,300,33275,7160,28974,9803,231,2.3,10,10,9040.0,3000,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.7,-2.3,32,100881,710,1379,312,227,41,207,21232,4347,19529,8430,223,2.3,0,0,9040.0,4441,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,-2.5,32,100854,463,1379,307,142,45,126,11949,3370,10832,5711,227,2.4,0,0,9040.0,4439,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,13.2,-2.7,32,100827,183,1379,305,54,19,49,3753,1007,3477,2239,235,2.4,6,6,9040.0,4346,9,'999999999,7,0.1230,0,88,0.130,0.0,0.0
2019/3/18,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.4,-2.6,34,100850,0,857,301,6,0,6,324,0,300,105,267,2.3,0,0,9040.0,4198,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,11.5,-2.4,37,100874,0,0,295,0,0,0,0,0,0,0,270,2.1,0,0,9040.0,4108,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,10.7,-2.3,39,100898,0,0,300,0,0,0,0,0,0,0,215,2.0,9,9,9040.0,4400,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.0,-1.7,43,100879,0,0,289,0,0,0,0,0,0,0,320,1.7,1,1,9040.0,4162,9,'999999999,8,0.1230,0,88,0.130,0.0,0.0
2019/3/18,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,9.2,-1.1,48,100860,0,0,281,0,0,0,0,0,0,0,358,1.4,2,2,9040.0,4162,9,'999999999,9,0.1230,0,88,0.130,0.0,0.0
2019/3/18,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.5,-0.5,53,100841,0,0,280,0,0,0,0,0,0,0,221,1.1,8,8,9040.0,4400,9,'999999999,9,0.1230,0,88,0.130,0.0,0.0
2019/3/19,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,7.7,-0.4,57,100822,0,0,276,0,0,0,0,0,0,0,200,0.7,4,4,9040.0,5074,9,'999999999,9,0.1240,0,88,0.130,0.0,0.0
2019/3/19,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,6.8,-0.2,61,100803,0,0,262,0,0,0,0,0,0,0,189,0.4,4,4,9040.0,5134,9,'999999999,10,0.1240,0,88,0.130,0.0,0.0
2019/3/19,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,6.0,-0.1,65,100784,0,0,260,0,0,0,0,0,0,0,360,0.0,8,8,9040.0,5168,9,'999999999,10,0.1240,0,88,0.130,0.0,0.0
2019/3/19,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.3,0.0,69,100801,0,0,235,0,0,0,0,0,0,0,349,0.0,5,6,9040.0,77777,9,'999999999,10,0.1240,0,88,0.130,0.0,0.0
2019/3/19,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.7,0.2,73,100819,0,0,234,0,0,0,0,0,0,0,351,0.0,5,6,9040.0,77777,9,'999999999,10,0.1240,0,88,0.130,0.0,0.0
2019/3/19,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,4.0,0.3,77,100837,0,0,237,0,0,0,0,0,0,0,360,0.0,0,0,9040.0,77777,9,'999999999,10,0.1240,0,88,0.130,0.0,0.0
2019/3/19,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.8,0.6,74,100902,84,395,239,60,204,25,14962,37077,6193,4104,22,0.4,10,6,9040.0,77777,9,'999999999,10,0.1240,0,88,0.130,0.0,0.0
2019/3/19,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.7,0.8,71,100968,371,1379,241,219,521,67,34056,62195,10891,4624,6,0.8,3,6,9040.0,77777,9,'999999999,11,0.1240,0,88,0.130,0.0,0.0
2019/3/19,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,6.5,1.1,68,101033,632,1379,252,422,699,98,54050,76118,14198,3755,225,1.2,0,0,9040.0,77777,9,'999999999,11,0.1240,0,88,0.130,0.0,0.0
2019/3/19,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,9.2,1.4,58,101012,850,1379,258,604,794,115,70745,82838,16399,3198,324,1.3,0,4,9040.0,77777,9,'999999999,11,0.1240,0,88,0.130,0.0,0.0
2019/3/19,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.0,1.6,49,100991,1008,1379,267,737,839,127,81259,84692,17815,2995,318,1.3,0,2,9040.0,77777,9,'999999999,11,0.1240,0,88,0.130,0.0,0.0
2019/3/19,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,14.7,1.9,42,100970,1097,1379,276,812,856,134,86122,84670,18732,3033,251,1.4,0,0,9040.0,77777,9,'999999999,12,0.1240,0,88,0.130,0.0,0.0
2019/3/19,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.1,3.2,42,100905,1111,1379,283,821,855,136,84442,84173,18561,3138,311,1.4,0,1,9040.0,77777,9,'999999999,13,0.1240,0,88,0.130,0.0,0.0
2019/3/19,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.6,4.4,42,100840,1048,1379,288,765,837,132,75862,82574,17209,3335,306,1.3,0,1,9040.0,77777,9,'999999999,15,0.1240,0,88,0.130,0.0,0.0
2019/3/19,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.0,5.7,42,100775,913,1379,290,649,799,122,60916,77958,15217,3774,324,1.3,0,0,8300.0,77777,9,'999999999,17,0.1240,0,88,0.130,0.0,0.0
2019/3/19,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.1,5.5,44,100772,714,1379,288,483,723,106,40793,67002,12296,4352,304,1.5,0,1,7883.0,77777,9,'999999999,17,0.1240,0,88,0.130,0.0,0.0
2019/3/19,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,17.1,5.4,46,100769,467,1379,286,285,578,80,20780,42230,7898,4421,296,1.6,0,2,7466.0,77777,9,'999999999,17,0.1240,0,88,0.130,0.0,0.0
2019/3/19,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,16.2,5.2,48,100766,187,1379,282,102,242,39,6174,12463,2972,2145,261,1.8,0,0,7050.0,77777,9,'999999999,16,0.1240,0,88,0.130,0.0,0.0
2019/3/19,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,14.8,5.7,54,100832,0,876,276,12,0,7,615,0,354,124,282,1.2,0,3,7300.0,77777,9,'999999999,17,0.1240,0,88,0.130,0.0,0.0
2019/3/19,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,13.5,6.2,61,100897,0,0,271,0,0,0,0,0,0,0,284,0.6,0,4,7550.0,77777,9,'999999999,18,0.1240,0,88,0.130,0.0,0.0
2019/3/19,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,12.1,6.7,70,100962,0,0,267,0,0,0,0,0,0,0,26,0.0,0,0,7800.0,77777,9,'999999999,19,0.1240,0,88,0.130,0.0,0.0
2019/3/19,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,11.6,6.8,73,100970,0,0,264,0,0,0,0,0,0,0,348,0.3,10,6,6993.0,77777,9,'999999999,19,0.1240,0,88,0.130,0.0,0.0
2019/3/19,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,11.0,6.9,76,100978,0,0,262,0,0,0,0,0,0,0,45,0.5,7,7,6186.0,8535,9,'999999999,19,0.1240,0,88,0.130,0.0,0.0
2019/3/19,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,10.5,7.0,79,100987,0,0,265,0,0,0,0,0,0,0,17,0.8,3,3,5380.0,77777,9,'999999999,20,0.1240,0,88,0.130,0.0,0.0
2019/3/20,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,9.9,7.1,83,100948,0,0,270,0,0,0,0,0,0,0,69,0.5,8,8,4760.0,6323,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,9.2,7.2,87,100910,0,0,279,0,0,0,0,0,0,0,244,0.3,9,9,4140.0,7854,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,8.6,7.3,92,100871,0,0,272,0,0,0,0,0,0,0,360,0.0,9,9,3520.0,7760,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.4,7.1,91,100792,0,0,276,0,0,0,0,0,0,0,92,0.1,9,9,3556.0,7908,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.3,6.9,91,100712,0,0,277,0,0,0,0,0,0,0,94,0.1,9,9,3593.0,7942,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,8.1,6.7,91,100632,0,0,280,0,0,0,0,0,0,0,291,0.2,9,9,3630.0,8653,9,'999999999,19,0.1250,0,88,0.130,0.0,0.0
2019/3/20,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.8,6.8,88,100628,91,427,275,56,120,35,14280,20737,11248,6910,112,0.3,9,9,3690.0,8603,9,'999999999,19,0.1250,0,88,0.130,0.0,0.0
2019/3/20,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,9.4,7.0,85,100623,378,1378,270,189,282,108,28993,27269,21728,9442,129,0.4,8,8,3750.0,7673,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,10.1,7.1,82,100619,639,1378,287,319,258,206,40359,21171,30689,10171,47,0.5,9,9,3810.0,7082,9,'999999999,20,0.1250,0,88,0.130,0.0,0.0
2019/3/20,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,12.2,5.9,65,100536,856,1378,309,397,169,294,44571,13350,35753,10772,144,1.0,5,5,4970.0,5924,9,'999999999,18,0.1250,0,88,0.130,0.0,0.0
2019/3/20,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,14.4,4.7,52,100453,1014,1378,323,403,101,332,41295,6489,36301,11545,148,1.5,3,3,6130.0,5098,9,'999999999,15,0.1250,0,88,0.130,0.0,0.0
2019/3/20,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,16.5,3.5,42,100371,1102,1378,334,338,34,311,32779,1848,31170,10757,176,2.0,10,10,7290.0,1000,9,'999999999,14,0.1250,0,88,0.130,0.0,0.0
2019/3/20,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.9,4.2,46,100220,1116,1378,347,243,7,237,22323,284,22071,8702,160,2.9,2,2,7290.0,2584,9,'999999999,15,0.1250,0,88,0.130,0.0,0.0
2019/3/20,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.2,4.9,50,100069,1052,1378,351,165,0,164,20333,3207,18545,6518,152,3.9,2,2,7290.0,2221,9,'999999999,16,0.1250,0,88,0.130,0.0,0.0
2019/3/20,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,14.6,5.6,55,99919,917,1378,353,205,64,167,24058,7507,19944,5954,184,4.8,10,10,7290.0,1000,0,'919999999,17,0.1250,0,88,0.130,0.6,0.0
2019/3/20,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.1,7.1,63,99838,718,1378,333,209,86,161,18224,5600,15482,5726,139,4.7,5,5,7290.0,1932,9,'999999999,20,0.1250,0,88,0.130,0.1,0.0
2019/3/20,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,8.6,72,99757,471,1378,347,98,26,87,7593,1461,7178,3463,146,4.5,6,6,7290.0,1699,9,'999999999,23,0.1250,0,88,0.130,0.4,0.0
2019/3/20,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,13.0,10.1,83,99676,191,1378,360,27,4,26,1700,161,1700,1075,175,4.4,10,10,7290.0,800,0,'919999999,26,0.1250,0,88,0.130,1.9,0.0
2019/3/20,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.3,11.3,88,99594,0,894,360,3,0,3,134,0,134,48,146,4.3,9,9,7290.0,327,9,'999999999,30,0.1250,0,88,0.130,1.2,0.0
2019/3/20,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.7,12.6,93,99513,0,0,368,0,0,0,0,0,0,0,148,4.1,10,10,7290.0,31,9,'999999999,34,0.1250,0,88,0.130,1.6,0.0
2019/3/20,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,14.0,13.8,99,99431,0,0,372,0,0,0,0,0,0,0,173,4.0,10,10,7290.0,400,0,'919999999,38,0.1250,0,88,0.130,2.2,0.0
2019/3/20,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,14.5,14.3,99,99439,0,0,377,0,0,0,0,0,0,0,167,5.2,10,10,8666.0,31,9,'999999999,40,0.1250,0,88,0.130,3.5,0.0
2019/3/20,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,15.0,14.7,98,99448,0,0,380,0,0,0,0,0,0,0,192,6.4,10,10,6283.0,30,9,'999999999,42,0.1250,0,88,0.130,4.0,0.0
2019/3/20,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,15.5,15.2,98,99456,0,0,380,0,0,0,0,0,0,0,219,7.6,10,10,3900.0,1000,0,'919999999,44,0.1250,0,88,0.130,2.0,0.0
2019/3/21,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,14.5,14.3,98,99482,0,0,379,0,0,0,0,0,0,0,217,6.3,10,10,3716.0,38,9,'999999999,40,0.1270,0,88,0.130,0.2,0.0
2019/3/21,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,13.6,13.3,98,99509,0,0,373,0,0,0,0,0,0,0,232,5.1,10,10,3533.0,37,9,'999999999,37,0.1270,0,88,0.130,0.0,0.0
2019/3/21,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,12.6,12.4,99,99536,0,0,370,0,0,0,0,0,0,0,248,3.8,10,10,3350.0,31,0,'919999999,33,0.1270,0,88,0.130,0.0,0.0
2019/3/21,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,11.3,11.1,99,99631,0,0,362,0,0,0,0,0,0,0,265,3.3,10,10,7486.0,33,9,'999999999,29,0.1270,0,88,0.130,0.0,0.0
2019/3/21,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.0,9.8,99,99726,0,0,356,0,0,0,0,0,0,0,276,2.9,10,10,7486.0,32,9,'999999999,26,0.1270,0,88,0.130,0.0,0.0
2019/3/21,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.7,8.5,99,99821,0,0,352,0,0,0,0,0,0,0,253,2.4,10,10,7486.0,1000,0,'919999999,23,0.1270,0,88,0.130,0.0,0.0
2019/3/21,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,8.7,8.5,98,99887,98,459,344,16,3,16,4861,395,4861,2884,293,2.1,10,10,7486.0,35,9,'999999999,23,0.1270,0,88,0.130,0.0,0.0
2019/3/21,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,8.7,8.4,98,99953,385,1377,347,69,6,68,12344,363,12315,5692,292,1.8,10,10,7486.0,35,9,'999999999,23,0.1270,0,88,0.130,0.0,0.0
2019/3/21,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.7,8.4,98,100019,645,1377,346,134,4,132,20843,1532,20040,7719,289,1.5,10,10,7486.0,1000,9,'999999999,23,0.1270,0,88,0.130,0.0,0.0
2019/3/21,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,9.0,8.6,98,100050,862,1377,349,222,30,201,31360,5700,27154,8937,313,1.9,10,10,7486.0,121,9,'999999999,23,0.1270,0,88,0.130,0.0,0.0
2019/3/21,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,9.2,8.8,97,100081,1019,1377,345,338,90,270,43916,12873,33592,8928,320,2.2,10,10,7486.0,218,9,'999999999,23,0.1270,0,88,0.130,0.0,0.0
